PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1494,3.135,34.608,34.608,3.135,1493.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1496,3.135,34.608,34.608,3.135,1495.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1498,3.135,34.608,34.608,3.135,1497.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1500,3.135,34.608,34.608,3.135,1499.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1502,3.135,34.608,34.608,3.135,1501.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1504,3.135,34.608,34.608,3.135,1503.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1506,3.134,34.608,34.608,3.134,1505.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1508,3.134,34.608,34.608,3.134,1507.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1510,3.134,34.608,34.608,3.134,1509.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1512,3.133,34.608,34.608,3.133,1511.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1514,3.13,34.608,34.608,3.13,1513.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1516,3.126,34.609,34.609,3.126,1515.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1518,3.124,34.609,34.609,3.124,1517.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1520,3.123,34.609,34.609,3.123,1519.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1522,3.122,34.609,34.609,3.122,1521.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1524,3.121,34.609,34.609,3.121,1523.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1526,3.12,34.609,34.609,3.12,1525.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1528,3.12,34.609,34.609,3.12,1527.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1530,3.119,34.609,34.609,3.119,1529.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1532,3.119,34.609,34.609,3.119,1531.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1534,3.116,34.609,34.609,3.116,1533.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1536,3.115,34.609,34.609,3.115,1535.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1538,3.114,34.609,34.609,3.114,1537.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1540,3.114,34.609,34.609,3.114,1539.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1542,3.113,34.61,34.61,3.113,1541.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1544,3.111,34.61,34.61,3.111,1543.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1546,3.108,34.61,34.61,3.108,1545.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1548,3.107,34.61,34.61,3.107,1547.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1550,3.105,34.61,34.61,3.105,1549.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1552,3.105,34.61,34.61,3.105,1551.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1554,3.105,34.61,34.61,3.105,1553.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1556,3.104,34.61,34.61,3.104,1555.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1558,3.102,34.61,34.61,3.102,1557.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1560,3.097,34.61,34.61,3.097,1559.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1562,3.09,34.61,34.61,3.09,1561.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1564,3.086,34.611,34.611,3.086,1563.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1566,3.083,34.611,34.611,3.083,1565.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1568,3.082,34.611,34.611,3.082,1567.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1570,3.082,34.611,34.611,3.082,1569.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1572,3.08,34.611,34.611,3.08,1571.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1574,3.079,34.611,34.611,3.079,1573.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1576,3.078,34.611,34.611,3.078,1575.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1578,3.078,34.611,34.611,3.078,1577.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1580,3.078,34.611,34.611,3.078,1579.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1582,3.078,34.611,34.611,3.078,1581.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1584,3.077,34.611,34.611,3.077,1583.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1586,3.074,34.611,34.611,3.074,1585.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1588,3.064,34.611,34.612,3.064,1587.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1590,3.049,34.612,34.612,3.049,1589.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1592,3.046,34.612,34.612,3.046,1591.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1594,3.039,34.612,34.613,3.039,1593.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
3901151,n/a,2015-03-05T05:42:13Z,-0.3210,-87.9320,1596,3.025,34.613,34.613,3.025,1595.8,00111111111,4750_0194_071,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.2 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],71,1
