PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,648,6.692,34.563,34.563,6.692,647.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,650,6.691,34.563,34.563,6.691,649.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,652,6.688,34.562,34.562,6.688,651.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,654,6.677,34.562,34.562,6.677,653.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,656,6.664,34.561,34.561,6.664,655.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,658,6.641,34.56,34.56,6.641,657.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,660,6.633,34.56,34.56,6.633,659.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,662,6.62,34.559,34.559,6.62,661.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,664,6.582,34.559,34.559,6.582,663.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,666,6.54,34.558,34.558,6.54,665.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,668,6.513,34.557,34.557,6.513,667.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,670,6.505,34.556,34.556,6.505,669.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,672,6.495,34.555,34.555,6.495,671.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,674,6.47,34.554,34.554,6.47,673.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,676,6.408,34.553,34.553,6.408,675.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,678,6.369,34.552,34.552,6.369,677.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,680,6.344,34.552,34.552,6.344,679.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,682,6.324,34.551,34.551,6.324,681.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,684,6.318,34.551,34.551,6.318,683.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,686,6.314,34.551,34.551,6.314,685.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,688,6.306,34.55,34.55,6.306,687.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,690,6.288,34.55,34.55,6.288,689.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,692,6.261,34.55,34.55,6.261,691.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,694,6.245,34.549,34.549,6.245,693.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,696,6.237,34.549,34.549,6.237,695.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,698,6.215,34.549,34.549,6.215,697.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,700,6.207,34.549,34.549,6.207,699.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,702,6.192,34.549,34.549,6.192,701.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,704,6.176,34.549,34.549,6.176,703.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,706,6.167,34.548,34.548,6.167,705.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,708,6.128,34.548,34.548,6.128,707.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,710,6.102,34.547,34.547,6.102,709.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,712,6.094,34.548,34.548,6.094,711.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,714,6.089,34.548,34.548,6.089,713.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,716,6.077,34.548,34.548,6.077,715.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,718,6.07,34.548,34.548,6.07,717.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,720,6.062,34.547,34.547,6.062,719.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,722,6.056,34.547,34.547,6.056,721.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,724,6.02,34.546,34.546,6.02,723.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,726,6.001,34.545,34.545,6.001,725.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,728,5.995,34.545,34.545,5.995,727.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,730,5.99,34.544,34.544,5.99,729.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,732,5.954,34.544,34.544,5.954,731.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,734,5.912,34.543,34.543,5.912,733.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,736,5.871,34.543,34.543,5.871,735.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,738,5.846,34.543,34.543,5.846,737.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,740,5.819,34.542,34.542,5.819,739.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,742,5.809,34.542,34.542,5.809,741.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,744,5.805,34.542,34.542,5.805,743.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,746,5.796,34.542,34.542,5.796,745.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,748,5.785,34.542,34.542,5.785,747.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,750,5.773,34.541,34.541,5.773,749.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,752,5.754,34.541,34.541,5.754,751.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,754,5.739,34.541,34.541,5.739,753.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,756,5.726,34.541,34.541,5.726,755.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,758,5.72,34.54,34.54,5.72,757.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
