PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,708,6.499,34.581,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,709.96,6.471,34.581,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,712,6.454,34.581,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,714.04,6.441,34.581,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,716,6.421,34.58,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,718,6.405,34.579,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,720,6.393,34.579,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,722,6.392,34.578,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,723.96,6.364,34.578,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,725.96,6.346,34.578,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,728,6.339,34.578,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,729.96,6.322,34.577,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,731.92,6.284,34.576,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,733.96,6.24,34.575,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,736,6.227,34.575,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,738.04,6.223,34.574,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,739.96,6.22,34.574,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,741.96,6.22,34.574,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,743.96,6.22,34.573,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,746,6.188,34.573,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,748.04,6.175,34.572,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,750,6.166,34.572,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,751.96,6.143,34.572,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,753.96,6.113,34.572,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,755.96,6.105,34.572,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,758,6.101,34.571,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,760,6.099,34.571,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,761.96,6.085,34.571,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,764,6.056,34.57,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,766,6.016,34.57,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,768,5.997,34.569,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,769.96,5.982,34.568,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,771.96,5.96,34.567,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,773.96,5.855,34.568,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,776,5.8,34.567,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,778,5.796,34.567,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,780,5.79,34.567,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,781.96,5.782,34.566,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,783.96,5.773,34.565,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,786,5.745,34.563,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,788,5.719,34.563,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,789.92,5.698,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,791.96,5.678,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,794,5.652,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,796.04,5.63,34.563,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,798.04,5.624,34.563,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,800,5.619,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,802.04,5.616,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,804,5.616,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,806,5.616,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,808,5.617,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,810.04,5.617,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,812.04,5.617,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,814,5.616,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,815.96,5.616,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,818,5.617,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,820,5.616,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,822,5.606,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,823.96,5.586,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,825.92,5.559,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,827.96,5.552,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,830,5.55,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,832,5.542,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,834.04,5.502,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,836.04,5.479,34.561,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,837.96,5.476,34.562,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,839.96,5.474,34.563,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,842,5.474,34.563,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,843.96,5.462,34.564,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,845.96,5.424,34.565,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,848,5.402,34.565,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,850,5.397,34.565,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-06-28T14:40:16Z,-0.0473,-86.4866,851.96,5.392,34.565,00111111,6566,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
