STN---,WBAN , YEARMODA,   TEMP,TEMP+,   DEWP, DEWP+,  SLP  , SLP+,  STP  , STP+ , VISIB, VISIB+,  WDSP, WDSP+, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
843700,99999, 20150628,   79.6,16,   71.4,16, 1010.5, 6, 1007.1, 6,   6.2,16,   3.8,16,   8.0, 999.9,   87.8 ,  67.6 , 0.00I,999.9, 000000,
843700,99999, 20150629,   80.3,16,   70.7,16, 1011.7, 5, 1008.3, 5,   6.2,16,   2.7,16,   6.0, 999.9,   87.4 ,  72.3 , 0.00I,999.9, 000000,
843700,99999, 20150630,   82.3,16,   70.8,16, 1010.3, 5, 1007.0, 5,   6.2,16,   3.4,16,   8.9, 999.9,   87.8,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20150701,   81.5,16,   70.2,16, 1009.0, 6, 1005.7, 6,   6.2, 9,   3.7,16,   8.0, 999.9,   89.1 ,  70.7 , 0.00I,999.9, 000000,
843700,99999, 20150702,   80.8,16,   72.3,16, 1008.8, 5, 1005.4, 5,   6.2,14,   4.5,16,   8.9, 999.9,   87.3 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150703,   81.1,16,   72.6,16, 1007.8, 6, 1004.5, 6,   6.2,13,   4.6,16,   8.9, 999.9,   89.8 ,  70.9 , 0.00I,999.9, 000000,
843700,99999, 20150704,   80.3,16,   72.3,16, 1007.8, 4, 1004.9, 5,   6.2,16,   3.4,16,   8.0, 999.9,   87.6 ,  72.0 , 0.00I,999.9, 000000,
843700,99999, 20150705,   81.7,16,   70.8,16, 9999.9, 0, 9999.9, 0,   6.2,16,   3.3,16,   8.9, 999.9,   87.8,  73.4, 0.00I,999.9, 000000,
843700,99999, 20150706,   82.9,16,   70.4,16, 1011.4, 6, 1008.0, 6,   6.2,15,   3.7,16,   8.0, 999.9,   88.3 ,  72.5 , 0.00I,999.9, 000000,
843700,99999, 20150707,   79.8,15,   72.6,15, 9999.9, 0, 9999.9, 0,   6.0,15,   2.9,15,   7.0, 999.9,   82.9,  77.0, 0.00I,999.9, 000000,
843700,99999, 20150708,   80.3,16,   72.6,16, 1011.3, 6, 1007.9, 6,   6.2,16,   5.5,16,  22.9, 999.9,   86.7 ,  72.0 , 0.00I,999.9, 000000,
843700,99999, 20150709,   81.1,15,   71.4,15, 1010.6, 4, 1007.2, 4,   6.2,15,   4.4,15,   9.9, 999.9,   86.4 ,  77.0, 0.00I,999.9, 000000,
843700,99999, 20150710,   80.4,16,   70.6,16, 1010.6, 5, 1007.2, 5,   6.2,16,   3.7,16,   8.0, 999.9,   86.4 ,  70.9 , 0.00I,999.9, 000000,
843700,99999, 20150711,   79.1,16,   70.1,16, 1011.0, 6, 1007.5, 6,   6.2,16,   3.5,16,   8.0, 999.9,   84.2,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20150712,   79.9,16,   71.7,16, 1012.7, 6, 1009.3, 6,   6.2,16,   3.1,16,   6.0, 999.9,   85.6 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150713,   80.7,16,   71.3,16, 1011.7, 5, 1008.3, 5,   6.2,13,   3.8,16,   8.9, 999.9,   86.0,  68.2 , 0.00I,999.9, 000000,
843700,99999, 20150714,   81.4,15,   70.9,15, 1011.6, 6, 1008.3, 6,   6.2,13,   3.6,15,   8.0, 999.9,   87.4 ,  69.6 , 0.00I,999.9, 000000,
843700,99999, 20150715,   81.5,16,   70.2,16, 1011.0, 5, 1007.7, 5,   6.2,15,   4.7,16,   9.9, 999.9,   87.8,  71.6, 0.00I,999.9, 000000,
843700,99999, 20150716,   81.5,16,   71.6,16, 1011.4, 6, 1008.0, 6,   6.2,16,   4.0,16,   8.0, 999.9,   89.1 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150717,   79.8,16,   70.7,16, 1011.2, 6, 1007.8, 6,   6.2,16,   4.8,16,   8.0, 999.9,   87.3 ,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150718,   77.7,16,   71.2,16, 1011.8, 5, 1008.4, 5,   6.2,16,   3.0,16,   6.0, 999.9,   85.5 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150719,   78.7,16,   69.9,16, 1013.7, 5, 1010.3, 5,   6.2,16,   3.6,16,   7.0, 999.9,   83.8 ,  69.4 , 0.00I,999.9, 000000,
843700,99999, 20150720,   80.8,16,   69.0,16, 1013.3, 6, 1009.9, 6,   6.2,14,   4.8,16,  11.1, 999.9,   88.2,  68.0 , 0.00I,999.9, 000000,
843700,99999, 20150721,   80.6,16,   68.9,16, 1012.4, 6, 1009.0, 6,   6.2,16,   4.5,16,   8.9, 999.9,   89.1 ,  68.0 , 0.00I,999.9, 000000,
843700,99999, 20150722,   81.3,16,   71.1,16, 1011.3, 5, 1007.9, 5,   6.2,16,   4.6,16,   9.9, 999.9,   86.0 ,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20150723,   78.8,16,   71.2,16, 1012.1, 6, 1008.8, 6,   6.2,16,   4.1,16,   7.0, 999.9,   87.8 ,  72.1 , 0.00I,999.9, 000000,
843700,99999, 20150724,   79.4,16,   70.9,16, 1011.4, 6, 1008.0, 6,   6.2,16,   3.5,16,   8.0, 999.9,   84.2,  71.4 , 0.00I,999.9, 000000,
843700,99999, 20150725,   81.9,16,   70.1,16, 1008.9, 5, 1005.6, 5,   6.2,16,   5.0,16,   8.9, 999.9,   87.8,  75.2, 0.00I,999.9, 000000,
843700,99999, 20150726,   81.3,16,   68.0,16, 1009.5, 5, 1006.2, 5,   6.2,14,   4.9,16,   8.9, 999.9,   88.3 ,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20150727,   77.0,17,   69.5,17, 1010.3, 5, 1007.0, 5,   6.2,17,   3.5,17,   8.0, 999.9,   86.5 ,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20150728,   78.7,16,   69.6,16, 1010.6, 6, 1007.3, 6,   6.2,16,   3.7,16,   8.9, 999.9,   84.2,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150729,   80.0,16,   69.6,16, 1011.1, 5, 1007.7, 5,   6.2,16,   3.3,16,   7.0, 999.9,   86.0,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20150730,   79.2,16,   70.2,16, 1010.9, 5, 1007.6, 5,   6.2,16,   4.2,16,   8.9, 999.9,   86.5 ,  74.3 , 0.00I,999.9, 000000,
843700,99999, 20150731,   78.4,16,   72.1,16, 1011.7, 6, 1008.3, 6,   6.2,16,   3.2,16,   7.0, 999.9,   84.2 ,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20150801,   78.6,16,   72.6,16, 1011.4, 4, 1008.0, 4,   6.2,14,   3.9,16,   8.0, 999.9,   84.2,  68.0 , 0.00I,999.9, 000000,
843700,99999, 20150802,   79.4,16,   69.3,16, 1009.3, 5, 1005.2, 5,   6.2,13,   5.7,15,   8.9, 999.9,   86.0 ,  71.8 , 0.00I,999.9, 000000,
843700,99999, 20150803,   78.9,16,   69.8,16, 1008.2, 6, 1004.2, 6,   6.2,16,   4.8,16,   9.9, 999.9,   85.8 ,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150804,   77.4, 6,   70.2, 6, 1008.3, 4, 1004.8, 4,   6.2, 6,   3.9, 6,   7.0, 999.9,   84.2 ,  73.4, 0.00I,999.9, 000000,
843700,99999, 20150805,   79.3, 8,   71.4, 8, 1008.7, 5, 1005.8, 5,   6.2, 8,   5.0, 8,   8.9, 999.9,   84.2,  70.0 , 0.00I,999.9, 000000,
843700,99999, 20150806,   79.3,16,   70.2,16, 1007.9, 5, 1005.2, 5,   6.2,16,   3.6,16,   8.0, 999.9,   84.9,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20150807,   78.4,16,   69.8,16, 1010.0, 6, 1005.9, 6,   6.2,16,   3.6,16,   7.0, 999.9,   86.0 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150808,   77.4,16,   68.5,16, 1011.9, 6, 1007.8, 6,   6.2,15,   3.8,15,   7.0, 999.9,   84.7 ,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150809,   74.8,16,   69.0,16, 1012.2, 5, 1008.1, 5,   5.8,16,   2.3,16,   4.1, 999.9,   84.6 ,  73.4,99.99 ,999.9, 010000,
843700,99999, 20150810,   77.6,16,   68.4,15, 1010.8, 5, 1007.0, 5,   6.2,14,   3.8,16,   8.0, 999.9,   82.4,  72.5 , 0.00I,999.9, 000000,
843700,99999, 20150811,   79.4,16,   67.7,16, 1010.7, 6, 1007.5, 6,   6.2,16,   5.3,16,  11.1, 999.9,   87.8,  68.9 , 0.00I,999.9, 000000,
843700,99999, 20150812,   79.0,16,   68.5,16, 1010.4, 4, 1007.0, 4,   6.3,13,   4.2,15,   8.0, 999.9,   82.6,  69.8, 0.00I,999.9, 000000,
843700,99999, 20150813,   78.8,14,   68.9,14, 1010.7, 6, 1007.7, 6,   6.2,13,   4.8,14,   9.9, 999.9,   84.7 ,  68.0, 0.00I,999.9, 000000,
843700,99999, 20150814,   76.5,17,   68.4,17, 1011.7, 5, 1008.2, 5,   6.2,17,   4.6,17,   8.9, 999.9,   83.8 ,  71.6, 0.00I,999.9, 000000,
843700,99999, 20150815,   77.2,15,   69.6,15, 1011.6, 6, 1008.4, 6,   6.2,15,   3.8,15,   8.9, 999.9,   81.9 ,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20150816,   78.4,13,   69.1,13, 1010.8, 4, 1007.5, 4,   6.2,13,   4.9,13,   8.0, 999.9,   84.4 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150817,   76.8,18,   69.0,18, 1012.1, 6, 1008.9, 6,   6.2,18,   3.5,18,   7.0, 999.9,   83.1 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150818,   76.6,16,   69.1,16, 1011.8, 5, 1008.5, 5,   6.2,16,   3.8,16,   7.0, 999.9,   81.9 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150819,   73.2, 7,   68.4, 7, 1010.8, 5, 1007.5, 5,   6.2, 7,   3.5, 7,   7.0, 999.9,   82.9 ,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150820,   75.5,13,   68.1,13, 1010.5, 4, 1007.2, 4,   6.2,13,   4.8,13,   8.0, 999.9,   80.6,  68.9 , 0.00I,999.9, 000000,
843700,99999, 20150821,   76.9,16,   68.2,16, 1011.4, 6, 1008.2, 6,   6.2,14,   4.6,16,   8.9, 999.9,   82.4,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150822,   76.3,15,   68.6,15, 1011.1, 6, 1007.9, 6,   6.2,14,   4.8,15,   8.9, 999.9,   83.1 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150823,   76.4,16,   68.8,16, 1010.7, 6, 1007.6, 6,   6.2,16,   4.0,16,   8.0, 999.9,   81.1 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150824,   77.8,16,   67.6,16, 1010.9, 6, 1007.6, 6,   6.2,16,   4.6,16,   8.9, 999.9,   82.4,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150825,   77.0,16,   68.6,16, 1010.8, 5, 1007.4, 5,   6.2,16,   4.3,16,   8.0, 999.9,   83.8 ,  68.9 , 0.00I,999.9, 000000,
843700,99999, 20150826,   76.7,16,   68.8,16, 1011.7, 6, 1008.5, 6,   6.2,16,   4.4,16,   8.9, 999.9,   82.9 ,  70.7 , 0.00I,999.9, 000000,
843700,99999, 20150827,   78.0,16,   68.8,16, 1012.2, 6, 1009.0, 6,   6.2,16,   3.7,16,   8.0, 999.9,   82.4,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150828,   78.7,16,   67.9,16, 1010.0, 5, 1006.8, 5,   6.2,16,   5.3,16,   8.9, 999.9,   84.2 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150829,   77.3,16,   69.4,16, 1010.3, 5, 1007.1, 5,   6.2,16,   4.1,16,   8.0, 999.9,   85.8 ,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150830,   77.9,16,   69.3,16, 1010.5, 5, 1007.3, 5,   6.2,13,   3.4,16,   8.0, 999.9,   82.6 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150831,   74.8,17,   67.6,17, 1011.7, 5, 1008.5, 5,   6.2,17,   4.5,17,   7.0, 999.9,   83.8 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150901,   76.6,16,   67.2,16, 1012.9, 5, 1009.4, 5,   6.2,16,   4.7,16,  13.6, 999.9,   82.4,  68.7 , 0.00I,999.9, 000000,
843700,99999, 20150902,   78.3,16,   68.9,16, 1012.6, 6, 1009.4, 6,   6.2,15,   4.1,16,   7.0, 999.9,   84.2,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150903,   78.4,16,   69.1,16, 1011.6, 5, 1008.4, 5,   6.2,16,   6.3,16,  11.1, 999.9,   85.5 ,  68.2 , 0.00I,999.9, 000000,
843700,99999, 20150904,   77.2,16,   68.9,16, 1011.1, 6, 1007.9, 6,   6.2,16,   4.2,16,   8.9, 999.9,   84.0 ,  68.2 , 0.00I,999.9, 000000,
843700,99999, 20150905,   76.3,16,   69.7,16, 1011.3, 5, 1008.1, 5,   6.0,16,   3.8,16,   8.0, 999.9,   82.8 ,  72.0 , 0.00G,999.9, 010000,
843700,99999, 20150906,   78.5,16,   70.8,16, 1012.2, 5, 1008.7, 5,   6.2,16,   3.9,14,   8.0, 999.9,   84.2,  71.1 , 0.00I,999.9, 000000,
843700,99999, 20150907,   76.2, 7,   70.0, 7, 1011.0, 4, 1007.8, 4,   6.2, 7,   3.9, 7,   5.1, 999.9,   85.5 ,  73.4, 0.00I,999.9, 000000,
843700,99999, 20150908,   77.6,14,   69.7,14, 1010.5, 6, 1007.3, 6,   6.2,14,   4.1,14,   7.0, 999.9,   81.5 ,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20150909,   78.5,15,   69.4,15, 1010.7, 6, 1007.5, 6,   6.2,15,   4.7,15,  11.1, 999.9,   82.8 ,  70.7 , 0.00I,999.9, 000000,
843700,99999, 20150910,   76.3, 8,   69.0, 8, 1011.4, 6, 1008.2, 6,   6.2, 8,   2.4, 8,   5.1, 999.9,   83.3 ,  73.6 , 0.00I,999.9, 000000,
843700,99999, 20150911,   78.3,15,   69.5,15, 1012.5, 6, 1009.3, 6,   6.2,13,   4.0,15,   8.9, 999.9,   82.8,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20150912,   79.1,16,   69.0,16, 1011.0, 6, 1007.8, 6,   6.2,13,   4.9,16,   8.9, 999.9,   84.4 ,  68.2 , 0.00I,999.9, 000000,
843700,99999, 20150913,   76.5,22,   68.6,22, 1011.4, 7, 1008.2, 7,   6.2,20,   4.3,22,   8.0, 999.9,   85.6 ,  69.1 , 0.00I,999.9, 000000,
843700,99999, 20150914,   74.8,16,   69.5,16, 1010.5, 6, 1007.2, 6,   6.1,14,   4.6,16,   7.0, 999.9,   82.4 ,  70.9 ,99.99 ,999.9, 010000,
843700,99999, 20150915,   77.2,12,   67.3,12, 1011.9, 6, 1008.6, 6,   6.2,12,   4.5,12,   8.9, 999.9,   83.1,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150916,   80.7,14,   67.6,14, 1012.1, 6, 1008.8, 6,   6.2,12,   4.9,14,   9.9, 999.9,   86.4 ,  71.1 , 0.00I,999.9, 000000,
843700,99999, 20150917,   79.9,16,   68.8,16, 1011.1, 6, 1007.8, 6,   6.2, 9,   4.5,16,   8.9, 999.9,   86.2 ,  68.0 , 0.00I,999.9, 000000,
843700,99999, 20150918,   77.5,16,   70.0,16, 1010.8, 4, 1007.6, 4,   6.2,16,   4.5,16,   8.0, 999.9,   86.5 ,  70.0 , 0.00I,999.9, 000000,
843700,99999, 20150919,   78.0,16,   70.7,16, 1009.0, 4, 1005.5, 4,   6.2,16,   4.2,16,   8.0, 999.9,   83.7 ,  73.6 , 0.00I,999.9, 000000,
843700,99999, 20150920,   78.9,17,   69.8,17, 1010.2, 6, 1007.0, 6,   6.2,15,   4.1,17,   7.0, 999.9,   86.0,  69.8 , 0.00I,999.9, 000000,
843700,99999, 20150921,   80.3,16,   68.9,16, 1009.6, 6, 1006.4, 6,   6.2, 8,   4.6,16,   8.9, 999.9,   87.4 ,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20150922,   79.9,16,   69.6,16, 1008.8, 6, 1005.6, 6,   6.2,15,   5.8,16,  12.0, 999.9,   88.0 ,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20150923,   80.2,16,   69.6,16, 1009.5, 6, 1006.3, 6,   6.2,15,   5.0,16,   9.9, 999.9,   86.5 ,  71.2 , 0.00I,999.9, 000000,
843700,99999, 20150924,   79.6,16,   69.5,16, 1009.4, 5, 1006.2, 5,   6.2,16,   4.7,16,   7.0, 999.9,   86.9 ,  72.5 , 0.00I,999.9, 000000,
843700,99999, 20150925,   79.2,17,   68.5,17, 1010.2, 6, 1007.0, 6,   6.2,17,   5.1,17,   7.0, 999.9,   87.3 ,  73.6 , 0.00I,999.9, 000000,
843700,99999, 20150926,   80.5,16,   68.5,16, 1010.0, 5, 1006.8, 5,   6.2,13,   5.1,16,   8.9, 999.9,   86.0,  71.6, 0.00I,999.9, 000000,
843700,99999, 20150927,   78.7,16,   71.2,16, 1010.2, 6, 1007.0, 6,   6.2,16,   4.1,16,   8.0, 999.9,   87.1 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20150928,   79.6,17,   70.4,17, 1009.5, 4, 1006.3, 4,   6.2,17,   4.7,17,   9.9, 999.9,   84.2,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20150929,   80.6,16,   69.6,16, 1008.6, 4, 1005.5, 4,   6.2,15,   5.3,16,   9.9, 999.9,   86.0,  75.2, 0.00I,999.9, 000000,
843700,99999, 20150930,   77.9,12,   70.8,12, 1009.9, 6, 1006.7, 6,   6.1,12,   4.4,12,   7.0, 999.9,   87.4 ,  72.5 , 0.00B,999.9, 010000,
843700,99999, 20151001,   78.5, 7,   69.0, 7, 1010.6, 6, 1007.4, 6,   6.2, 7,   5.3, 7,   8.9, 999.9,   83.7 ,  70.2 , 0.00G,999.9, 000000,
843700,99999, 20151002,   79.5, 8,   69.2, 8, 1010.9, 4, 1007.7, 4,   6.2, 8,   5.4, 8,   8.0, 999.9,   84.2,  69.4 , 0.00I,999.9, 000000,
843700,99999, 20151003,   78.6,16,   69.7,16, 1009.6, 6, 1006.4, 6,   6.2,16,   4.6,16,   8.0, 999.9,   85.3 ,  73.8 , 0.00I,999.9, 000000,
843700,99999, 20151004,   78.9,16,   69.7,16, 1010.2, 5, 1007.0, 5,   6.2,16,   4.8,16,   8.0, 999.9,   82.8,  70.5 , 0.00I,999.9, 000000,
843700,99999, 20151005,   79.1,17,   71.2,17, 1010.7, 6, 1007.5, 6,   6.2,17,   4.3,17,  11.1, 999.9,   84.2,  71.8 , 0.00I,999.9, 000000,
843700,99999, 20151006,   78.6,10,   71.3,10, 1011.5, 6, 1008.3, 6,   6.2,10,   3.8,10,   7.0, 999.9,   84.6 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20151007,   79.4,14,   70.5,14, 1011.5, 6, 1008.3, 6,   6.2,14,   4.7,14,   8.0, 999.9,   86.0 ,  72.0 , 0.00I,999.9, 000000,
843700,99999, 20151008,   80.7,16,   69.3,16, 1010.9, 6, 1007.7, 6,   6.2,16,   5.1,16,   8.9, 999.9,   86.7,  71.8 , 0.00I,999.9, 000000,
843700,99999, 20151009,   80.1,17,   70.4,17, 1011.1, 6, 1008.2, 6,   6.2,17,   4.5,17,   9.9, 999.9,   88.3 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20151010,   80.7,16,   69.3,16, 1011.3, 6, 1008.1, 6,   6.2,16,   4.2,16,   8.9, 999.9,   86.7 ,  72.5 , 0.00I,999.9, 000000,
843700,99999, 20151011,   78.0,16,   70.6,16, 1011.1, 5, 1007.9, 5,   6.2,16,   4.8,16,   8.9, 999.9,   82.4,  72.0 , 0.00I,999.9, 000000,
843700,99999, 20151012,   76.5,18,   70.6,18, 1012.1, 4, 1008.8, 4,   6.0,18,   2.7,18,   8.0, 999.9,   84.2 ,  73.4, 0.00A,999.9, 010000,
843700,99999, 20151013,   78.5,16,   69.8,16, 1012.2, 5, 1008.9, 5,   6.2,16,   4.2,16,   8.0, 999.9,   84.2,  69.8, 0.04G,999.9, 010000,
843700,99999, 20151014,   78.3,16,   70.9,16, 1010.6, 5, 1007.4, 5,   6.2,16,   4.0,16,   8.0, 999.9,   85.8 ,  71.6 , 0.04G,999.9, 010000,
843700,99999, 20151015,   77.9,15,   70.1,15, 1010.8, 6, 1007.5, 6,   6.2,15,   2.8,15,   6.0, 999.9,   83.5 ,  72.1 , 0.00G,999.9, 000000,
843700,99999, 20151016,   78.1,12,   71.6,12, 1010.6, 6, 1007.4, 6,   6.2,12,   4.7,12,   9.9, 999.9,   82.8 ,  71.6 , 0.08G,999.9, 010000,
843700,99999, 20151017,   78.7,17,   69.7,17, 1011.4, 5, 1008.2, 5,   6.2,17,   3.6,17,   6.0, 999.9,   84.2,  71.8 , 0.00G,999.9, 000000,
843700,99999, 20151018,   78.0,16,   70.2,16, 1012.6, 6, 1009.4, 6,   6.2,16,   3.2,16,   6.0, 999.9,   85.5 ,  71.4 , 0.00I,999.9, 000000,
843700,99999, 20151019,   80.3,16,   70.3,16, 1013.2, 5, 1009.6, 5,   6.3,16,   4.2,15,   9.9, 999.9,   84.9,  72.0 , 0.00I,999.9, 000000,
843700,99999, 20151020,   79.8,17,   70.5,17, 1012.0, 5, 1008.7, 5,   6.2,15,   4.9,17,  13.0, 999.9,   84.2,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20151021,   75.7,16,   69.7,16, 1010.7, 5, 1007.5, 5,   6.2,16,   4.0,16,   7.0, 999.9,   85.3 ,  70.0 ,99.99 ,999.9, 010000,
843700,99999, 20151022,   78.3,15,   69.5,15, 1011.5, 6, 1008.3, 6,   6.2,15,   4.3,15,   8.0, 999.9,   82.4,  72.0 , 0.00I,999.9, 000000,
843700,99999, 20151023,   79.9,16,   70.1,16, 1011.3, 5, 1008.1, 5,   6.2,15,   4.2,16,   8.9, 999.9,   86.0,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20151024,   80.6,16,   71.0,16, 1010.0, 4, 1006.8, 4,   6.2,16,   5.0,16,   9.9, 999.9,   86.9 ,  75.2, 0.00I,999.9, 000000,
843700,99999, 20151025,   77.1,16,   70.9,16, 1011.4, 6, 1008.2, 6,   6.2,16,   4.2,16,   7.0, 999.9,   86.9 ,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20151026,   77.4,16,   70.5,16, 1011.3, 5, 1008.1, 5,   6.2,16,   4.7,16,   9.9, 999.9,   83.8 ,  75.2, 0.00I,999.9, 000000,
843700,99999, 20151027,   78.1,16,   70.7,16, 1012.3, 6, 1009.0, 6,   6.2,16,   3.8,16,   8.0, 999.9,   83.3 ,  74.3 , 0.00I,999.9, 000000,
843700,99999, 20151028,   78.3,16,   70.3,16, 1013.1, 5, 1009.9, 5,   6.2,16,   4.5,16,   8.9, 999.9,   84.7 ,  74.1 , 0.00I,999.9, 000000,
843700,99999, 20151029,   79.8,16,   71.1,16, 1012.4, 6, 1009.0, 6,   6.2,16,   5.2,16,   8.9, 999.9,   84.2,  73.8 , 0.00I,999.9, 000000,
843700,99999, 20151030,   78.8,16,   71.0,16, 1012.3, 5, 1008.7, 5,   6.2,16,   5.2,16,   8.9, 999.9,   82.4,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20151031,   80.4,16,   70.6,16, 1012.3, 5, 1008.3, 5,   6.3,16,   5.2,14,   9.9, 999.9,   86.0,  74.1 , 0.00I,999.9, 000000,
843700,99999, 20151101,   77.6,16,   70.5,16, 1012.9, 4, 1009.2, 4,   6.2,16,   3.7,16,   7.0, 999.9,   80.6,  74.7 , 0.00I,999.9, 000000,
843700,99999, 20151102,   79.2,16,   70.8,16, 1012.4, 5, 1009.2, 5,   6.2,16,   4.5,16,  11.1, 999.9,   84.2,  72.9 , 0.00I,999.9, 000000,
843700,99999, 20151103,   78.4,16,   69.2,16, 1011.6, 6, 1008.2, 6,   6.2,14,   4.7,16,  11.1, 999.9,   86.0,  70.2 , 0.00I,999.9, 000000,
843700,99999, 20151104,   78.9,16,   69.8,16, 1011.0, 5, 1007.3, 5,   6.2,16,   5.2,16,  11.1, 999.9,   86.4 ,  73.9 , 0.00I,999.9, 000000,
843700,99999, 20151105,   79.4,15,   68.6,15, 1012.1, 5, 1007.9, 5,   6.2,11,   5.6,15,   9.9, 999.9,   86.4 ,  68.4 , 0.00I,999.9, 000000,
843700,99999, 20151106,   77.9,16,   67.6,16, 1012.1, 6, 1008.2, 6,   6.2,15,   4.9,16,  12.0, 999.9,   84.2 ,  71.6 , 0.00I,999.9, 000000,
843700,99999, 20151107,   78.4,16,   70.5,16, 1011.2, 5, 1007.9, 5,   6.2,16,   4.0,16,   9.9, 999.9,   84.2,  74.5, 0.00I,999.9, 000000,
843700,99999, 20151108,   79.5,16,   69.3,16, 1010.6, 5, 1007.2, 5,   6.2,12,   5.4,16,   9.9, 999.9,   86.0,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20151109,   80.2,16,   67.4,16, 1011.5, 6, 1007.8, 6,   6.2,14,   5.0,16,  11.1, 999.9,   89.6 ,  72.5 , 0.00I,999.9, 000000,
843700,99999, 20151110,   78.1,16,   69.7,16, 1011.1, 5, 1007.1, 5,   6.2,16,   5.3,16,   9.9, 999.9,   87.8 ,  74.7 , 0.00I,999.9, 000000,
843700,99999, 20151111,   80.3,16,   68.8,16, 1010.8, 6, 1007.1, 6,   6.2,16,   5.4,16,   8.9, 999.9,   86.0,  72.5 , 0.00I,999.9, 000000,
843700,99999, 20151112,   79.7,16,   69.1,16, 1009.8, 6, 1006.6, 6,   6.2,16,   4.6,16,   8.9, 999.9,   86.5 ,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20151113,   79.4,17,   70.8,17, 1008.7, 6, 1005.5, 6,   6.2,14,   4.9,17,   8.9, 999.9,   84.7 ,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20151114,   79.6,15,   69.7,15, 1008.1, 5, 1004.9, 5,   6.2,15,   4.2,15,   8.9, 999.9,   86.0,  75.2, 0.00I,999.9, 000000,
843700,99999, 20151115,   80.5,16,   71.0,16, 1009.5, 5, 1006.4, 5,   6.2,16,   5.0,16,   9.9, 999.9,   86.0,  73.8 , 0.00I,999.9, 000000,
843700,99999, 20151116,   79.7,16,   70.8,16, 1008.7, 4, 1005.6, 4,   6.2,16,   5.3,16,  11.1, 999.9,   86.5 ,  73.9 , 0.00I,999.9, 000000,
843700,99999, 20151117,   78.7,16,   71.0,16, 1008.5, 6, 1005.3, 6,   6.2,16,   4.8,16,   8.0, 999.9,   87.3 ,  74.3 , 0.00I,999.9, 000000,
843700,99999, 20151118,   78.8,16,   70.1,16, 1009.6, 6, 1006.4, 6,   6.2,16,   4.4,16,   8.0, 999.9,   86.5 ,  73.4 , 0.00I,999.9, 000000,
843700,99999, 20151119,   81.1,16,   70.1,16, 1010.7, 5, 1007.4, 5,   6.2,16,   5.0,16,   9.9, 999.9,   87.8,  74.7 , 0.00I,999.9, 000000,
843700,99999, 20151120,   81.4,16,   71.9,16, 1008.9, 6, 1005.8, 6,   6.2,16,   5.1,16,   9.9, 999.9,   87.8,  75.2 , 0.00I,999.9, 000000,
843700,99999, 20151121,   79.1,16,   71.6,16, 1008.4, 6, 1005.2, 6,   6.2,16,   4.3,16,   8.0, 999.9,   88.3 ,  75.2 , 0.00I,999.9, 000000,
